Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2023/03/30 00:00:00;2023/03/30 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;5.8;5.8086956522;µg-m3;96.0;100;96.0;R;1;48.799168;2.130556
2023/03/31 00:00:00;2023/03/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;4.3;4.3208333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/01 00:00:00;2023/04/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;4.7;4.7458333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/02 00:00:00;2023/04/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;7.9;7.9375;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/03 00:00:00;2023/04/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;14.0;14.25;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/04 00:00:00;2023/04/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;22.0;22.0291666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/05 00:00:00;2023/04/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;29.0;28.7375;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/06 00:00:00;2023/04/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;19.0;18.525;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/07 00:00:00;2023/04/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;13.0583333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/08 00:00:00;2023/04/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;17.0916666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/09 00:00:00;2023/04/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;22.0;22.0375;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/10 00:00:00;2023/04/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;6.5;6.4875;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/11 00:00:00;2023/04/11 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;7.3;7.2666666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/12 00:00:00;2023/04/12 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;6.8;6.8227272727;µg-m3;92.0;100;92.0;R;1;48.799168;2.130556
2023/04/13 00:00:00;2023/04/13 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;7.4;7.4083333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/14 00:00:00;2023/04/14 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;13.2375;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/15 00:00:00;2023/04/15 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.2;9.2083333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/16 00:00:00;2023/04/16 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;13.0125;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/17 00:00:00;2023/04/17 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;22.0;21.5083333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/18 00:00:00;2023/04/18 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;20.0;19.9958333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/19 00:00:00;2023/04/19 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;18.0;17.8458333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/20 00:00:00;2023/04/20 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;16.7708333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/21 00:00:00;2023/04/21 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;29.0;29.0583333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/22 00:00:00;2023/04/22 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;21.0;20.6666666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/23 00:00:00;2023/04/23 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;5.1;5.1333333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/24 00:00:00;2023/04/24 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;10.0;10.025;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/25 00:00:00;2023/04/25 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;16.9625;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/26 00:00:00;2023/04/26 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;28.0;27.9291666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/27 00:00:00;2023/04/27 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;18.0;17.7791666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/28 00:00:00;2023/04/28 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;6.9;6.9291666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/29 00:00:00;2023/04/29 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;10.0;10.1208333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/04/30 00:00:00;2023/04/30 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;20.0;19.5458333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/01 00:00:00;2023/05/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;10.0;10.1791666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/02 00:00:00;2023/05/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;16.2458333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/03 00:00:00;2023/05/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;16.7375;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/04 00:00:00;2023/05/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.8;9.847826087;µg-m3;96.0;100;96.0;R;1;48.799168;2.130556
2023/05/05 00:00:00;2023/05/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;6.9;6.9291666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/06 00:00:00;2023/05/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;10.0;10.2166666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/07 00:00:00;2023/05/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;6.1;6.0708333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/08 00:00:00;2023/05/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;5.1;5.125;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/09 00:00:00;2023/05/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;8.0;8.0041666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/10 00:00:00;2023/05/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;7.7;7.6958333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/11 00:00:00;2023/05/11 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;10.0;10.3833333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/12 00:00:00;2023/05/12 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;12.8041666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/13 00:00:00;2023/05/13 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;10.8708333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/14 00:00:00;2023/05/14 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;8.5;8.4791666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/15 00:00:00;2023/05/15 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;10.0;10.45;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/16 00:00:00;2023/05/16 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;10.0;10.3291666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/17 00:00:00;2023/05/17 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;12.9625;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/18 00:00:00;2023/05/18 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;10.0;10.4041666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/19 00:00:00;2023/05/19 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;11.5875;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/20 00:00:00;2023/05/20 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;10.9083333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/21 00:00:00;2023/05/21 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.3;9.3041666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/22 00:00:00;2023/05/22 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;11.075;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/23 00:00:00;2023/05/23 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;10.975;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/24 00:00:00;2023/05/24 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;11.9041666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/25 00:00:00;2023/05/25 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;11.9375;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/26 00:00:00;2023/05/26 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;12.0173913043;µg-m3;96.0;100;96.0;R;1;48.799168;2.130556
2023/05/27 00:00:00;2023/05/27 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;10.9166666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/28 00:00:00;2023/05/28 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.8;9.7541666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/29 00:00:00;2023/05/29 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;7.7;7.65;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/05/30 00:00:00;2023/05/30 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.8;9.847826087;µg-m3;96.0;100;96.0;A;1;48.799168;2.130556
2023/05/31 00:00:00;2023/05/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;11.4666666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/01 00:00:00;2023/06/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;12.5625;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/02 00:00:00;2023/06/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.6;9.6416666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/03 00:00:00;2023/06/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;10.0;10.3916666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/04 00:00:00;2023/06/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.5;9.525;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/05 00:00:00;2023/06/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;11.8083333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/06 00:00:00;2023/06/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;12.075;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/07 00:00:00;2023/06/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;13.3916666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/08 00:00:00;2023/06/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;16.1208333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/09 00:00:00;2023/06/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;16.8083333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/10 00:00:00;2023/06/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;12.4;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/11 00:00:00;2023/06/11 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;11.0375;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/12 00:00:00;2023/06/12 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;10.6333333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/13 00:00:00;2023/06/13 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;20.0;19.9608695652;µg-m3;96.0;100;96.0;R;1;48.799168;2.130556
2023/06/14 00:00:00;2023/06/14 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;25.0;24.525;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/15 00:00:00;2023/06/15 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;22.0;21.6666666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/16 00:00:00;2023/06/16 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;27.0;27.2666666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/17 00:00:00;2023/06/17 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;14.0;13.6541666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/18 00:00:00;2023/06/18 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;7.7;7.6833333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/19 00:00:00;2023/06/19 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.7;9.6708333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/20 00:00:00;2023/06/20 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;7.2;7.1583333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/21 00:00:00;2023/06/21 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;10.0;10.4583333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/22 00:00:00;2023/06/22 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;14.0;13.8166666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/23 00:00:00;2023/06/23 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.7;9.6833333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/24 00:00:00;2023/06/24 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;15.0;14.5583333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/25 00:00:00;2023/06/25 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;8.6;8.6125;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/26 00:00:00;2023/06/26 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;7.0;7.0291666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/27 00:00:00;2023/06/27 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;10.0;10.4;µg-m3;88.0;100;88.0;A;1;48.799168;2.130556
2023/06/28 00:00:00;2023/06/28 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;10.8416666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/29 00:00:00;2023/06/29 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;12.5875;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/06/30 00:00:00;2023/06/30 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;6.5;6.4625;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/07/01 00:00:00;2023/07/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;4.3;4.2833333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/07/02 00:00:00;2023/07/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;3.5;3.5125;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/07/03 00:00:00;2023/07/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;5.8;5.8041666667;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/07/04 00:00:00;2023/07/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;7.4;7.375;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/07/05 00:00:00;2023/07/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;8.6;8.6458333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2023/07/06 00:00:00;2023/07/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;19.0;18.825;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
